,video_name_8,video_gk_8, frame_count_8,video_name_16,video_gk_16, frame_count_16
371,Tracker_D20211012_115149_SSummer_N00044_CtRustic_H000_LcOvercastDay_Ds03000_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V00_Js00_P09_T25_MWIR_unknown-8bit,6959,2010,Tracker_D20211012_115149_SSummer_N00044_CtRustic_H000_LcOvercastDay_Ds03000_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V00_Js00_P09_T25_flir,2507,2068
372,Harel_D20211011_134606_SSummer_N00040_CtUninhabited_H000_LcDeepTwilight_Ds04000_LtNone_LfHills_VrGrassland_StNatural_LdSideLight_B00_V00_Js00_P00_T23_MWIR_unknown-8bit,6838,2011,Harel_D20211011_134606_SSummer_N00040_CtUninhabited_H000_LcDeepTwilight_Ds04000_LtNone_LfHills_VrGrassland_StNatural_LdSideLight_B00_V00_Js00_P00_T23_flir,2407,2070
373,HavatHabaron_D20210824_Pn2_SSummer_N00052_CtUrban_H080_LcSunlight_Ds01500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V01_Js02_P00_T25_MWIR_unknown-8bit,7150,2014,HavatHabaron_D20210824_Pn2_SSummer_N00052_CtUrban_H080_LcSunlight_Ds01500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V01_Js02_P00_T25_flir,2541,1990
374,HavatHabaron_D20210824_Pn2_SSummer_N00071_CtUrban_H080_LcSunlight_Ds01500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V02_Js00_P00_T25_MWIR_unknown-8bit,7168,2020,HavatHabaron_D20210824_Pn2_SSummer_N00071_CtUrban_H080_LcSunlight_Ds01500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V02_Js00_P00_T25_flir,2559,1972
375,EinYahav_Sbsolarpanel_D20211109_Pn2_SSummer_N00123_CtUninhabited_H015_LcQuarterMoon_Ds02000_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P00_V02_Mc00_B00_Js00_Dr00_T19_TsTrack_Set000_MWIR_unknown-8bit,6684,2025,EinYahav_Sbsolarpanel_D20211109_Pn2_SSummer_N00123_CtUninhabited_H015_LcQuarterMoon_Ds02000_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P00_V02_Mc00_B00_Js00_Dr00_T19_TsTrack_Set000_flir,2348,1997
376,AshdodPort_D20210802_Pn2_SSummer_N00121_CtNone_H035_LcStarlight_Ds03000_LtWavelets_LfSea_VrNone_StStaged_LdFrontLight_B02_V00_Js00_P03_T28_MWIR_unknown-8bit,6461,2029,AshdodPort_D20210802_Pn2_SSummer_N00121_CtNone_H035_LcStarlight_Ds03000_LtWavelets_LfSea_VrNone_StStaged_LdFrontLight_B02_V00_Js00_P03_T28_flir,2046,2016
377,RitzCarltonHerzliya_D20210706_Pn2_SSummer_N00003_CtUrban_H030_LcSunlight_Ds00003_LtCalm_LfSea_VrNone_StNatural_LdSideLight_B00_V00_Js00_P00_T30_MWIR_unknown-8bit,6964,2044,RitzCarltonHerzliya_D20210706_Pn2_SSummer_N00003_CtUrban_H030_LcSunlight_Ds00003_LtCalm_LfSea_VrNone_StNatural_LdSideLight_B00_V00_Js00_P00_T30_flir,2679,1995
378,Harel_D20211011_134606_SSummer_N00052_CtUninhabited_H010_LcQuarterMoon_Ds01500_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V01_Js02_P00_T23_MWIR_unknown-8bit,6853,2061,Harel_D20211011_134606_SSummer_N00052_CtUninhabited_H010_LcQuarterMoon_Ds01500_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V01_Js02_P00_T23_flir,2418,2124
379,AshdodPort_D20210802_Pn2_SSummer_N00060_CtNone_H035_LcSunlight_Ds02000_LtCalm_LfSea_VrNone_StNatural_LdTopLight_B01_V00_Js00_P00_T28_MWIR_unknown-8bit,6386,2064,AshdodPort_D20210802_Pn2_SSummer_N00060_CtNone_H035_LcSunlight_Ds02000_LtCalm_LfSea_VrNone_StNatural_LdTopLight_B01_V00_Js00_P00_T28_flir,1991,2038
380,HavatHabaron_D20210825_Pn2_SSummer_N00004_CtUrban_H080_LcSunlight_Ds10000_LtNone_LfPlateaus_VrScrubs_StNatural_LdFrontLight_B00_V02_Js00_P00_T30_MWIR_unknown-8bit,7193,2068,HavatHabaron_D20210825_Pn2_SSummer_N00004_CtUrban_H080_LcSunlight_Ds10000_LtNone_LfPlateaus_VrScrubs_StNatural_LdFrontLight_B00_V02_Js00_P00_T30_flir,2584,2034
381,AshdodWestHotel_SbStagedSea_D20220215_Pn0_SWinter_N00020_CtUrban_H030_LcSunlight_Ds01500_LtWavelets_LfSea_VrNone_StMix_LdTopLight_P00_V00_Mc00_B01_Js01_Dr00_T20_TsNegative_Set000_MWIR_unknown-8bit,6216,2080,AshdodWestHotel_SbStagedSea_D20220215_Pn0_SWinter_N00020_CtUrban_H030_LcSunlight_Ds01500_LtWavelets_LfSea_VrNone_StMix_LdTopLight_P00_V00_Mc00_B01_Js01_Dr00_T20_TsNegative_Set000,2064,2137
382,Harel_D20211012_115149_SSummer_N00009_CtRustic_H000_LcOvercastDay_Ds01800_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V00_Js00_P09_T25_MWIR_unknown-8bit,6869,2081,Harel_D20211012_115149_SSummer_N00009_CtRustic_H000_LcOvercastDay_Ds01800_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V00_Js00_P09_T25_flir,2434,2160
383,HavatHabaron_D20210824_Pn2_SSummer_N00015_CtUrban_H080_LcSunlight_Ds05000_LtNone_LfPlateaus_VrScrubs_StNatural_LdBackLight_B00_V15_Js00_P00_T25_MWIR_unknown-8bit,7128,2085,HavatHabaron_D20210824_Pn2_SSummer_N00015_CtUrban_H080_LcSunlight_Ds05000_LtNone_LfPlateaus_VrScrubs_StNatural_LdBackLight_B00_V15_Js00_P00_T25_flir,2519,2074
384,RitzCarltonHerzliya_D20210707_Pn2_SSummer_N00001_CtUninhabited_H030_LcFullDaylight_Ds00300_LtNone_LfHills_VrGrassland_StStaged_LdBackLight_B00_V00_Js00_P11_T30_MWIR_unknown-8bit,7024,2093,RitzCarltonHerzliya_D20210707_Pn2_SSummer_N00001_CtUninhabited_H030_LcFullDaylight_Ds00300_LtNone_LfHills_VrGrassland_StStaged_LdBackLight_B00_V00_Js00_P11_T30_flir,2725,2070
385,EinYahav_Sbmainroad_D20211108_Pn2_SSummer_N00048_CtUninhabited_H010_LcTwilight_Ds00800_LtNone_LfPlateaus_VrScrubs_StStaged_LdSideLight_P00_V01_Mc02_B00_Js00_Dr00_T25_TsTrack_Set000_MWIR_unknown-8bit,6536,2106,EinYahav_Sbmainroad_D20211108_Pn2_SSummer_N00048_CtUninhabited_H010_LcTwilight_Ds00800_LtNone_LfPlateaus_VrScrubs_StStaged_LdSideLight_P00_V01_Mc02_B00_Js00_Dr00_T25_TsTrack_Set000_flir,2236,2077
386,HavatHabaron_D20210824_Pn2_SSummer_N00017_CtUrban_H080_LcSunlight_Ds08000_LtNone_LfPlateaus_VrScrubs_StNatural_LdBackLight_B00_V15_Js00_P00_T25_MWIR_unknown-8bit,7130,2116,HavatHabaron_D20210824_Pn2_SSummer_N00017_CtUrban_H080_LcSunlight_Ds08000_LtNone_LfPlateaus_VrScrubs_StNatural_LdBackLight_B00_V15_Js00_P00_T25_flir,2521,2069
387,HavatHabaron_D20210824_Pn2_SSummer_N00014_CtUrban_H080_LcSunlight_Ds01000_LtNone_LfPlateaus_VrScrubs_StNatural_LdBackLight_B00_V02_Js00_P00_T25_MWIR_unknown-8bit,7127,2129,HavatHabaron_D20210824_Pn2_SSummer_N00014_CtUrban_H080_LcSunlight_Ds01000_LtNone_LfPlateaus_VrScrubs_StNatural_LdBackLight_B00_V02_Js00_P00_T25_flir,2518,2102
388,Harel_D20211012_115149_SSummer_N00008_CtRustic_H000_LcOvercastDay_Ds01800_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V00_Js00_P09_T25_MWIR_unknown-8bit,6868,2133,Harel_D20211012_115149_SSummer_N00008_CtRustic_H000_LcOvercastDay_Ds01800_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V00_Js00_P09_T25_flir,2433,2200
389,AshdodPort_D20210802_Pn2_SSummer_N00045_CtNone_H035_LcSunlight_Ds01000_LtCalm_LfSea_VrNone_StNatural_LdTopLight_B01_V00_Js00_P00_T28_MWIR_unknown-8bit,6365,2143,AshdodPort_D20210802_Pn2_SSummer_N00045_CtNone_H035_LcSunlight_Ds01000_LtCalm_LfSea_VrNone_StNatural_LdTopLight_B01_V00_Js00_P00_T28_flir,1976,2126
390,RitzCarltonHerzliya_D20210706_Pn8_SSummer_N00011_CtUrban_H030_LcFullDaylight_Ds03000_LtWavelets_LfSea_VrNone_StNatural_LdSideLight_B01_V00_Js00_P00_T30_MWIR_unknown-8bit,6974,2159,RitzCarltonHerzliya_D20210706_Pn8_SSummer_N00011_CtUrban_H030_LcFullDaylight_Ds03000_LtWavelets_LfSea_VrNone_StNatural_LdSideLight_B01_V00_Js00_P00_T30_flir,2687,2127
391,HavatHabaron_D20210825_Pn2_SSummer_N00047_CtUrban_H080_LcFullDaylight_Ds03000_LtNone_LfPlateaus_VrScrubs_StNatural_LdTopLight_B00_V05_Js00_P00_T30_MWIR_unknown-8bit,7221,2162,HavatHabaron_D20210825_Pn2_SSummer_N00047_CtUrban_H080_LcFullDaylight_Ds03000_LtNone_LfPlateaus_VrScrubs_StNatural_LdTopLight_B00_V05_Js00_P00_T30_flir,2612,2131
392,Tracker_D20211012_115149_SSummer_N00043_CtRustic_H000_LcOvercastDay_Ds03000_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V00_Js00_P09_T25_MWIR_unknown-8bit,6958,2173,Tracker_D20211012_115149_SSummer_N00043_CtRustic_H000_LcOvercastDay_Ds03000_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V00_Js00_P09_T25_flir,2506,2230
393,EinYahav_Sbmainroad_D20211108_Pn2_SSummer_N00036_CtUninhabited_H010_LcSunlight_Ds04500_LtNone_LfPlateaus_VrScrubs_StStaged_LdFrontLight_P00_V01_Mc01_B00_Js00_Dr00_T30_TsTrack_Set000_MWIR_unknown-8bit,6512,2186,EinYahav_Sbmainroad_D20211108_Pn2_SSummer_N00036_CtUninhabited_H010_LcSunlight_Ds04500_LtNone_LfPlateaus_VrScrubs_StStaged_LdFrontLight_P00_V01_Mc01_B00_Js00_Dr00_T30_TsTrack_Set000_flir,2224,2137
394,EinYahav_Sbclosedunes_D20211108_Pn2_SSummer_N00004_CtUninhabited_H010_LcSunlight_Ds00800_LtNone_LfDunes_VrScrubs_StStaged_LdTopLight_P00_V01_Mc02_B00_Js00_Dr00_T30_TsTrainVald_Set000_MWIR_unknown-8bit,6488,2191,EinYahav_Sbclosedunes_D20211108_Pn2_SSummer_N00004_CtUninhabited_H010_LcSunlight_Ds00800_LtNone_LfDunes_VrScrubs_StStaged_LdTopLight_P00_V01_Mc02_B00_Js00_Dr00_T30_TsTrainVald_Set000_flir,2208,2161
395,HavatHabaron_D20210825_Pn2_SSummer_N00035_CtUrban_H080_LcFullDaylight_Ds01000_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V00_Js00_P09_T30_MWIR_unknown-8bit,7210,2214,HavatHabaron_D20210825_Pn2_SSummer_N00035_CtUrban_H080_LcFullDaylight_Ds01000_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V00_Js00_P09_T30_flir,2601,2189
396,Harel_D20211012_115149_SSummer_N00113_CtRustic_H000_LcQuarterMoon_Ds01800_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T22_MWIR_unknown-8bit,6946,2215,Harel_D20211012_115149_SSummer_N00113_CtRustic_H000_LcQuarterMoon_Ds01800_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T22_flir,2496,2280
397,Harel_D20211012_115149_SSummer_N00070_CtRustic_H000_LcSunlight_Ds03000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T25_MWIR_unknown-8bit,6904,2216,Harel_D20211012_115149_SSummer_N00070_CtRustic_H000_LcSunlight_Ds03000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T25_flir,2463,2273
398,Harel_D20211011_134606_SSummer_N00022_CtUninhabited_H000_LcFullDaylight_Ds01700_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V01_Js02_P00_T26_MWIR_unknown-8bit,6816,2228,Harel_D20211011_134606_SSummer_N00022_CtUninhabited_H000_LcFullDaylight_Ds01700_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V01_Js02_P00_T26_flir,2390,2341
399,HavatHabaron_D20210825_Pn2_SSummer_N00050_CtUrban_H080_LcFullDaylight_Ds03000_LtNone_LfPlateaus_VrScrubs_StNatural_LdTopLight_B00_V01_Js00_P09_T30_MWIR_unknown-8bit,7224,2241,HavatHabaron_D20210825_Pn2_SSummer_N00050_CtUrban_H080_LcFullDaylight_Ds03000_LtNone_LfPlateaus_VrScrubs_StNatural_LdTopLight_B00_V01_Js00_P09_T30_flir,2615,2193
400,HavatHabaron_D20210824_Pn2_SSummer_N00067_CtUrban_H080_LcSunlight_Ds03000_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V20_Js00_P00_T25_MWIR_unknown-8bit,7164,2247,HavatHabaron_D20210824_Pn2_SSummer_N00067_CtUrban_H080_LcSunlight_Ds03000_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V20_Js00_P00_T25_flir,2555,2216
401,Harel_D20211012_115149_SSummer_N00035_CtRustic_H000_LcOvercastDay_Ds00900_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V00_Js00_P09_T25_MWIR_unknown-8bit,6881,2251,Harel_D20211012_115149_SSummer_N00035_CtRustic_H000_LcOvercastDay_Ds00900_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V00_Js00_P09_T25_flir,2446,2316
402,EinYahav_Sbclosedunes_D20211108_Pn2_SSummer_N00066_CtUninhabited_H010_LcQuarterMoon_Ds00800_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P00_V01_Mc02_B00_Js00_Dr00_T25_TsTrack_Set000_MWIR_unknown-8bit,6493,2257,EinYahav_Sbclosedunes_D20211108_Pn2_SSummer_N00066_CtUninhabited_H010_LcQuarterMoon_Ds00800_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P00_V01_Mc02_B00_Js00_Dr00_T25_TsTrack_Set000_flir,2212,2231
403,EinYahav_Sbclosedunes_D20211108_Pn2_SSummer_N00069_CtUninhabited_H010_LcQuarterMoon_Ds00800_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P00_V01_Mc02_B00_Js00_Dr00_T25_TsTrainVald_Set000_MWIR_unknown-8bit,6496,2304,EinYahav_Sbclosedunes_D20211108_Pn2_SSummer_N00069_CtUninhabited_H010_LcQuarterMoon_Ds00800_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P00_V01_Mc02_B00_Js00_Dr00_T25_TsTrainVald_Set000_flir,2215,2268
404,Harel_D20211011_134606_SSummer_N00030_CtUninhabited_H000_LcFullDaylight_Ds04000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V01_Js02_P00_T26_MWIR_unknown-8bit,6824,2320,Harel_D20211011_134606_SSummer_N00030_CtUninhabited_H000_LcFullDaylight_Ds04000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V01_Js02_P00_T26_flir,2398,2399
405,Harel_D20211012_115149_SSummer_N00000_CtRustic_H000_LcOvercastDay_Ds00500_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V00_Js00_P00_T30_MWIR_unknown-8bit,6858,2320,Harel_D20211012_115149_SSummer_N00000_CtRustic_H000_LcOvercastDay_Ds00500_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V00_Js00_P00_T30_flir,2425,2390
406,HavatHabaron_D20210824_Pn2_SSummer_N00095_CtUrban_H080_LcStarlight_Ds02000_LtNone_LfPlateaus_VrScrubs_StStaged_LdSideLight_B00_V01_Js02_P00_T25_MWIR_unknown-8bit,7188,2326,HavatHabaron_D20210824_Pn2_SSummer_N00095_CtUrban_H080_LcStarlight_Ds02000_LtNone_LfPlateaus_VrScrubs_StStaged_LdSideLight_B00_V01_Js02_P00_T25_flir,2579,2301
407,Harel_D20211012_115149_SSummer_N00004_CtRustic_H000_LcOvercastDay_Ds00500_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V02_Js00_P00_T30_MWIR_unknown-8bit,6864,2332,Harel_D20211012_115149_SSummer_N00004_CtRustic_H000_LcOvercastDay_Ds00500_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V02_Js00_P00_T30_flir,2429,2403
408,RitzCarltonHerzliya_D20210707_Pn2_SSummer_N00016_CtUrban_H030_LcFullDaylight_Ds01500_LtCalm_LfSea_VrNone_StNatural_LdBackLight_B01_V00_Js00_P00_T30_MWIR_unknown-8bit,7045,2338,RitzCarltonHerzliya_D20210707_Pn2_SSummer_N00016_CtUrban_H030_LcFullDaylight_Ds01500_LtCalm_LfSea_VrNone_StNatural_LdBackLight_B01_V00_Js00_P00_T30_flir,2740,2307
409,EinYahav_Sbmainroad_D20211108_Pn2_SSummer_N00050_CtUninhabited_H010_LcTwilight_Ds00800_LtNone_LfPlateaus_VrScrubs_StStaged_LdSideLight_P00_V01_Mc02_B00_Js00_Dr00_T25_TsTrack_Set000_MWIR_unknown-8bit,6538,2352,EinYahav_Sbmainroad_D20211108_Pn2_SSummer_N00050_CtUninhabited_H010_LcTwilight_Ds00800_LtNone_LfPlateaus_VrScrubs_StStaged_LdSideLight_P00_V01_Mc02_B00_Js00_Dr00_T25_TsTrack_Set000_flir,2238,2327
410,EinYahav_Sbmainroad_D20211108_Pn2_SSummer_N00038_CtUninhabited_H010_LcSunlight_Ds04500_LtNone_LfPlateaus_VrScrubs_StStaged_LdFrontLight_P00_V01_Mc01_B00_Js00_Dr00_T30_TsTrack_Set000_MWIR_unknown-8bit,6516,2352,EinYahav_Sbmainroad_D20211108_Pn2_SSummer_N00038_CtUninhabited_H010_LcSunlight_Ds04500_LtNone_LfPlateaus_VrScrubs_StStaged_LdFrontLight_P00_V01_Mc01_B00_Js00_Dr00_T30_TsTrack_Set000_flir,2226,2306
411,EinYahav_Sbsmallhill_D20211109_Pn2_SSummer_N00096_CtUninhabited_H015_LcQuarterMoon_Ds00500_LtNone_LfPlateaus_VrDesert_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T25_TsTrainVald_Set000_MWIR_unknown-8bit,6656,2356,EinYahav_Sbsmallhill_D20211109_Pn2_SSummer_N00096_CtUninhabited_H015_LcQuarterMoon_Ds00500_LtNone_LfPlateaus_VrDesert_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T25_TsTrainVald_Set000_flir,2334,2342
412,AshdodPort_D20210802_Pn2_SSummer_N00058_CtNone_H035_LcSunlight_Ds02000_LtCalm_LfSea_VrNone_StNatural_LdTopLight_B01_V00_Js00_P00_T28_MWIR_unknown-8bit,6382,2378,AshdodPort_D20210802_Pn2_SSummer_N00058_CtNone_H035_LcSunlight_Ds02000_LtCalm_LfSea_VrNone_StNatural_LdTopLight_B01_V00_Js00_P00_T28_flir,1989,2352
413,AshdodPort_D20210802_Pn2_SSummer_N00090_CtNone_H035_LcSunlight_Ds05000_LtCalm_LfSea_VrNone_StStaged_LdTopLight_B02_V00_Js02_P07_T28_MWIR_unknown-8bit,6424,2382,AshdodPort_D20210802_Pn2_SSummer_N00090_CtNone_H035_LcSunlight_Ds05000_LtCalm_LfSea_VrNone_StStaged_LdTopLight_B02_V00_Js02_P07_T28_flir,2019,2348
414,EinYahav_Sbmainroad_D20211108_Pn2_SSummer_N00058_CtUninhabited_H010_LcQuarterMoon_Ds02500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P00_V01_Mc02_B00_Js00_Dr00_T25_TsTrainVald_Set000_MWIR_unknown-8bit,6550,2405,EinYahav_Sbmainroad_D20211108_Pn2_SSummer_N00058_CtUninhabited_H010_LcQuarterMoon_Ds02500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P00_V01_Mc02_B00_Js00_Dr00_T25_TsTrainVald_Set000_flir,2246,2357
415,Harel_D20211012_115149_SSummer_N00006_CtRustic_H000_LcOvercastDay_Ds01800_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V00_Js00_P10_T30_MWIR_unknown-8bit,6866,2411,Harel_D20211012_115149_SSummer_N00006_CtRustic_H000_LcOvercastDay_Ds01800_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V00_Js00_P10_T30_flir,2431,2495
416,Harel_D20211011_134606_SSummer_N00020_CtUninhabited_H000_LcFullDaylight_Ds01000_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V01_Js02_P00_T26_MWIR_unknown-8bit,6814,2412,Harel_D20211011_134606_SSummer_N00020_CtUninhabited_H000_LcFullDaylight_Ds01000_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V01_Js02_P00_T26_flir,2388,2796
417,Harel_D20211011_134606_SSummer_N00045_CtUninhabited_H000_LcQuarterMoon_Ds04000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V01_Js02_P00_T23_MWIR_unknown-8bit,6844,2413,Harel_D20211011_134606_SSummer_N00045_CtUninhabited_H000_LcQuarterMoon_Ds04000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V01_Js02_P00_T23_flir,2411,2469
418,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00015_CtUninhabited_H015_LcFullDaylight_Ds00900_LtNone_LfPlateaus_VrDesert_StNatural_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set001_MWIR_unknown-8bit,6587,2414,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00015_CtUninhabited_H015_LcFullDaylight_Ds00900_LtNone_LfPlateaus_VrDesert_StNatural_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set001_flir,2279,2376
419,EinYahav_Sbmainroad_D20211108_Pn2_SSummer_N00035_CtUninhabited_H010_LcSunlight_Ds04500_LtNone_LfPlateaus_VrScrubs_StStaged_LdFrontLight_P00_V01_Mc01_B00_Js00_Dr00_T30_TsTrainVald_Set000_MWIR_unknown-8bit,6510,2414,EinYahav_Sbmainroad_D20211108_Pn2_SSummer_N00035_CtUninhabited_H010_LcSunlight_Ds04500_LtNone_LfPlateaus_VrScrubs_StStaged_LdFrontLight_P00_V01_Mc01_B00_Js00_Dr00_T30_TsTrainVald_Set000_flir,2223,2383
420,AshdodWestHotel_SbBigShips_D20220215_Pn0_SWinter_N00038_CtUrban_H030_LcSunlight_Ds05000_LtNone_LfPlateaus_VrNone_StNatural_LdTopLight_P00_V00_Mc00_B01_Js00_Dr00_T20_TsTrainVald_Set000_MWIR_unknown-8bit,6207,2473,AshdodWestHotel_SbBigShips_D20220215_Pn0_SWinter_N00038_CtUrban_H030_LcSunlight_Ds05000_LtNone_LfPlateaus_VrNone_StNatural_LdTopLight_P00_V00_Mc00_B01_Js00_Dr00_T20_TsTrainVald_Set000,2058,2568
421,AshdodPort_D20210802_Pn2_SSummer_N00054_CtNone_H035_LcSunlight_Ds02000_LtCalm_LfSea_VrNone_StNatural_LdTopLight_B01_V00_Js00_P00_T28_MWIR_unknown-8bit,6374,2475,AshdodPort_D20210802_Pn2_SSummer_N00054_CtNone_H035_LcSunlight_Ds02000_LtCalm_LfSea_VrNone_StNatural_LdTopLight_B01_V00_Js00_P00_T28_flir,1985,2432
422,EinYahav_Sbdistant_D20211108_Pn2_SSummer_N00060_CtUninhabited_H010_LcQuarterMoon_Ds04500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P00_V01_Mc02_B00_Js00_Dr00_T25_TsTrainVald_Set000_MWIR_unknown-8bit,6499,2479,EinYahav_Sbdistant_D20211108_Pn2_SSummer_N00060_CtUninhabited_H010_LcQuarterMoon_Ds04500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P00_V01_Mc02_B00_Js00_Dr00_T25_TsTrainVald_Set000_flir,2217,2443
423,AshdodWestHotel_SbStagedSea_D20220215_Pn0_SWinter_N00019_CtUrban_H030_LcSunlight_Ds01500_LtWavelets_LfSea_VrNone_StMix_LdTopLight_P00_V00_Mc00_B01_Js01_Dr00_T20_TsTrack_Set000_MWIR_unknown-8bit,6214,2482,AshdodWestHotel_SbStagedSea_D20220215_Pn0_SWinter_N00019_CtUrban_H030_LcSunlight_Ds01500_LtWavelets_LfSea_VrNone_StMix_LdTopLight_P00_V00_Mc00_B01_Js01_Dr00_T20_TsTrack_Set000,2063,2606
424,Harel_D20211012_115149_SSummer_N00010_CtRustic_H000_LcOvercastDay_Ds01800_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V00_Js00_P09_T25_MWIR_unknown-8bit,6870,2483,Harel_D20211012_115149_SSummer_N00010_CtRustic_H000_LcOvercastDay_Ds01800_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V00_Js00_P09_T25_flir,2435,2559
425,EinYahav_Sbpalmfield_D20211108_Pn2_SSummer_N00017_CtUninhabited_H010_LcSunlight_Ds02500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P00_V01_Mc02_B00_Js00_Dr00_T30_TsTrack_Set000_MWIR_unknown-8bit,6554,2496,EinYahav_Sbpalmfield_D20211108_Pn2_SSummer_N00017_CtUninhabited_H010_LcSunlight_Ds02500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P00_V01_Mc02_B00_Js00_Dr00_T30_TsTrack_Set000_flir,2249,2456
426,AshdodWestHotel_SbBeach_D20220215_Pn0_SWinter_N00034_CtUrban_H030_LcSunlight_Ds03000_LtNone_LfPlateaus_VrNone_StMix_LdTopLight_P00_V03_Mc00_B00_Js00_Dr00_T20_TsTrainVald_Set000_MWIR_unknown-8bit,6202,2501,AshdodWestHotel_SbBeach_D20220215_Pn0_SWinter_N00034_CtUrban_H030_LcSunlight_Ds03000_LtNone_LfPlateaus_VrNone_StMix_LdTopLight_P00_V03_Mc00_B00_Js00_Dr00_T20_TsTrainVald_Set000,2055,2644
427,AshdodWestHotel_SbStagedSea_D20220215_Pn0_SWinter_N00027_CtUrban_H030_LcSunlight_Ds01500_LtWavelets_LfSea_VrNone_StMix_LdTopLight_P00_V00_Mc00_B01_Js01_Dr00_T20_TsNegative_Set000_MWIR_unknown-8bit,6230,2503,AshdodWestHotel_SbStagedSea_D20220215_Pn0_SWinter_N00027_CtUrban_H030_LcSunlight_Ds01500_LtWavelets_LfSea_VrNone_StMix_LdTopLight_P00_V00_Mc00_B01_Js01_Dr00_T20_TsNegative_Set000,2071,2610
428,EinYahav_Sbboulders_D20211109_Pn2_SSummer_N00120_CtUninhabited_H015_LcQuarterMoon_Ds01500_LtNone_LfPlateaus_VrDesert_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T25_TsMarketing_Set000_MWIR_unknown-8bit,6567,2508,EinYahav_Sbboulders_D20211109_Pn2_SSummer_N00120_CtUninhabited_H015_LcQuarterMoon_Ds01500_LtNone_LfPlateaus_VrDesert_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T25_TsMarketing_Set000_flir,2261,2492
